CUST_ID,DATE,PRODUCT_ID,ORDER_ID,PRICE,DISCOUNT,COUNT
39,02/04/2017,0,1089,6,2,997
39,02/04/2017,3,1089,857,737,32
39,02/04/2017,25,1089,5,1,128
39,02/04/2017,37,1089,681,503,34
39,02/04/2017,34,1089,16,15,82
28,02/05/2017,21,1090,19,15,220
28,02/05/2017,19,1090,9,7,468
28,02/05/2017,16,1090,17,5,92
28,02/05/2017,24,1090,567,158,50
28,02/05/2017,26,1090,717,473,18
28,02/05/2017,21,1090,10,0,277
28,02/05/2017,19,1090,7,5,475
28,02/05/2017,38,1090,6,3,833
28,02/05/2017,37,1090,866,43,29
15,02/05/2017,4,1091,609,85,36
15,02/05/2017,32,1091,7,5,284
15,02/05/2017,24,1091,972,0,9
15,02/05/2017,32,1091,5,4,34
38,02/05/2017,26,1092,819,147,49
14,02/05/2017,41,1093,8,5,804
14,02/05/2017,26,1093,987,197,24
14,02/05/2017,22,1093,13,1,173
14,02/05/2017,32,1093,5,4,614
14,02/05/2017,30,1093,673,349,29
14,02/05/2017,30,1093,967,473,50
14,02/05/2017,7,1093,17,6,453
14,02/05/2017,11,1093,674,26,50
14,02/05/2017,27,1093,5,1,928
14,02/05/2017,26,1093,663,444,50
14,02/05/2017,19,1093,7,4,254
14,02/05/2017,39,1093,8,2,730
14,02/05/2017,33,1093,9,2,772
14,02/05/2017,28,1093,6,3,642
14,02/05/2017,43,1093,832,599,26
14,02/05/2017,40,1093,6,0,393
14,02/05/2017,12,1093,15,8,419
14,02/05/2017,35,1093,7,2,926
14,02/05/2017,16,1093,13,8,250
14,02/05/2017,22,1093,11,1,212
23,02/06/2017,35,1094,9,5,337
23,02/06/2017,34,1094,14,1,82
23,02/06/2017,33,1094,6,4,100
23,02/06/2017,22,1094,18,8,367
23,02/06/2017,3,1094,855,239,42
23,02/06/2017,7,1094,11,8,395
23,02/06/2017,5,1094,18,8,371
23,02/06/2017,33,1094,7,4,25
23,02/06/2017,1,1094,9,5,539
23,02/06/2017,13,1094,565,344,50
23,02/06/2017,36,1094,12,0,396
23,02/06/2017,20,1094,656,603,37
23,02/06/2017,32,1094,8,5,692
27,02/06/2017,46,1095,718,136,49
27,02/06/2017,5,1095,15,1,255
27,02/06/2017,45,1095,6,2,347
27,02/06/2017,1,1095,7,2,944
27,02/06/2017,6,1095,9,1,730
27,02/06/2017,34,1095,18,8,68
27,02/06/2017,14,1095,13,2,264
27,02/07/2017,41,1096,6,3,53
27,02/07/2017,20,1096,903,207,7
27,02/07/2017,16,1096,19,15,332
27,02/07/2017,21,1096,18,14,33
27,02/07/2017,5,1096,16,6,172
27,02/07/2017,26,1096,549,5,29
27,02/07/2017,6,1096,7,2,949
27,02/07/2017,19,1096,8,0,311
27,02/07/2017,33,1096,7,0,528
27,02/07/2017,12,1096,15,3,195
27,02/07/2017,41,1096,8,3,990
27,02/07/2017,9,1096,17,0,496
27,02/07/2017,43,1096,714,99,18
27,02/07/2017,0,1096,7,0,999
27,02/07/2017,12,1096,14,10,382
27,02/07/2017,21,1096,15,13,155
27,02/07/2017,1,1096,9,2,809
27,02/07/2017,1,1096,5,0,351
27,02/07/2017,35,1096,9,8,199
27,02/07/2017,19,1096,5,4,373
12,02/07/2017,42,1097,8,2,890
12,02/07/2017,12,1097,19,18,199
12,02/07/2017,2,1097,14,5,53
12,02/07/2017,16,1097,13,2,85
12,02/07/2017,18,1097,8,6,870
12,02/07/2017,0,1097,8,3,596
12,02/07/2017,44,1097,18,7,179
12,02/07/2017,28,1097,9,0,826
12,02/07/2017,33,1097,7,2,77
12,02/07/2017,26,1097,513,292,47
12,02/07/2017,33,1097,8,1,191
12,02/07/2017,4,1097,957,478,21
12,02/07/2017,24,1097,666,612,50
12,02/07/2017,35,1097,7,6,841
12,02/07/2017,41,1097,7,5,727
12,02/07/2017,34,1097,15,7,258
12,02/07/2017,36,1097,16,14,256
12,02/07/2017,11,1097,569,17,26
12,02/07/2017,39,1097,6,4,66
34,02/08/2017,4,1098,813,81,41
34,02/08/2017,9,1098,13,12,426
34,02/08/2017,22,1098,11,3,225
34,02/08/2017,8,1098,13,3,216
34,02/08/2017,10,1098,8,5,447
34,02/08/2017,0,1098,9,0,638
34,02/08/2017,39,1098,6,4,815
34,02/08/2017,44,1098,10,9,216
34,02/08/2017,45,1098,5,0,874
34,02/08/2017,7,1098,15,7,9
34,02/08/2017,10,1098,7,4,776
34,02/08/2017,22,1098,19,7,133
34,02/08/2017,25,1098,5,1,970
11,02/08/2017,4,1099,805,201,2
11,02/08/2017,9,1099,17,4,110
11,02/08/2017,28,1099,7,6,521
11,02/08/2017,24,1099,637,331,43
11,02/08/2017,26,1099,754,263,13
11,02/08/2017,40,1099,5,3,511
11,02/08/2017,0,1099,5,4,61
11,02/08/2017,29,1099,6,4,796
11,02/08/2017,43,1099,743,215,35
11,02/08/2017,27,1099,8,3,807
11,02/08/2017,15,1099,9,6,920
11,02/08/2017,5,1099,16,4,475
11,02/08/2017,38,1099,9,6,806
10,02/08/2017,16,1100,11,3,348
10,02/08/2017,24,1100,747,679,23
10,02/08/2017,4,1100,704,204,33
10,02/08/2017,45,1100,8,5,395
10,02/08/2017,46,1100,626,406,18
10,02/08/2017,21,1100,17,9,126
10,02/08/2017,34,1100,19,5,421
10,02/08/2017,11,1100,832,391,21
10,02/08/2017,23,1100,799,199,40
10,02/08/2017,20,1100,583,169,35
10,02/08/2017,41,1100,5,3,260
10,02/08/2017,17,1100,742,363,50
10,02/08/2017,2,1100,11,6,282
10,02/08/2017,28,1100,5,3,661
10,02/08/2017,37,1100,783,438,9
10,02/08/2017,30,1100,565,339,30
10,02/08/2017,0,1100,7,1,154
10,02/08/2017,20,1100,529,63,13
33,02/09/2017,34,1101,10,0,377
2,02/09/2017,1,1102,8,3,900
2,02/09/2017,35,1102,8,7,595
2,02/09/2017,2,1102,18,9,16
2,02/09/2017,11,1102,802,200,45
21,02/09/2017,20,1103,785,439,16
21,02/09/2017,28,1103,7,6,351
21,02/09/2017,19,1103,9,5,702
21,02/09/2017,17,1103,858,343,43
14,02/09/2017,7,1104,15,12,74
14,02/09/2017,37,1104,777,38,5
14,02/09/2017,6,1104,9,1,799
14,02/09/2017,3,1104,732,139,28
0,02/12/2017,5,1105,19,0,92
0,02/12/2017,42,1105,9,2,432
0,02/12/2017,37,1105,666,79,2
0,02/12/2017,46,1105,899,215,1
0,02/12/2017,30,1105,928,696,41
0,02/12/2017,34,1105,10,4,21
0,02/12/2017,10,1105,6,2,601
0,02/12/2017,26,1105,757,37,39
0,02/12/2017,28,1105,6,0,535
0,02/12/2017,25,1105,9,8,16
37,02/12/2017,23,1106,503,15,10
37,02/12/2017,11,1106,674,60,32
37,02/12/2017,10,1106,9,0,537
37,02/12/2017,18,1106,6,4,1000
37,02/12/2017,23,1106,755,505,25
37,02/12/2017,5,1106,18,15,6
37,02/12/2017,10,1106,9,0,841
37,02/12/2017,4,1106,659,395,11
34,02/12/2017,26,1107,841,689,18
34,02/12/2017,26,1107,692,186,23
34,02/12/2017,3,1107,774,526,19
34,02/12/2017,1,1107,9,5,698
34,02/12/2017,17,1107,899,440,6
34,02/12/2017,44,1107,13,8,45
34,02/12/2017,17,1107,849,594,13
34,02/12/2017,14,1107,14,1,260
34,02/12/2017,16,1107,11,4,476
34,02/12/2017,8,1107,12,10,97
34,02/12/2017,15,1107,9,3,821
34,02/12/2017,36,1107,14,11,148
34,02/12/2017,45,1107,9,0,663
34,02/12/2017,9,1107,17,14,246
34,02/12/2017,10,1107,8,5,581
34,02/12/2017,41,1107,7,2,353
34,02/12/2017,12,1107,17,10,59
31,02/13/2017,15,1108,9,7,53
31,02/13/2017,13,1109,730,365,16
31,02/13/2017,42,1109,9,0,678
31,02/13/2017,4,1109,611,189,2
31,02/13/2017,2,1109,15,7,30
31,02/13/2017,24,1109,530,206,32
31,02/13/2017,17,1109,880,369,37
31,02/13/2017,18,1109,6,2,716
18,02/13/2017,35,1110,6,1,289
18,02/13/2017,40,1110,7,0,988
18,02/13/2017,17,1110,501,415,2
18,02/13/2017,5,1110,17,7,263
18,02/13/2017,7,1110,18,14,461
18,02/13/2017,9,1110,16,11,261
18,02/13/2017,24,1110,902,613,8
18,02/13/2017,29,1110,6,2,896
18,02/13/2017,18,1110,9,3,246
18,02/13/2017,7,1110,13,8,235
18,02/13/2017,2,1110,14,9,421
18,02/13/2017,37,1110,897,475,16
18,02/13/2017,38,1110,7,3,57
18,02/13/2017,37,1110,909,790,22
18,02/13/2017,19,1110,8,2,314
18,02/13/2017,46,1110,904,433,25
18,02/13/2017,0,1110,8,3,670
18,02/13/2017,36,1110,15,4,263
18,02/13/2017,16,1110,12,4,114
1,02/13/2017,41,1111,8,6,875
1,02/13/2017,30,1111,994,636,23
1,02/13/2017,3,1111,656,531,14
1,02/13/2017,17,1111,577,196,35
1,02/13/2017,22,1111,12,4,286
1,02/13/2017,31,1111,711,92,5
1,02/13/2017,13,1111,941,517,1
1,02/13/2017,37,1111,745,469,47
1,02/13/2017,38,1111,8,2,167
31,02/13/2017,37,1112,818,130,19
31,02/13/2017,25,1112,9,0,476
31,02/13/2017,30,1112,986,266,27
31,02/13/2017,32,1112,8,4,695
31,02/13/2017,39,1112,8,0,554
31,02/13/2017,31,1112,977,68,8
31,02/13/2017,40,1112,5,0,611
31,02/13/2017,11,1112,817,24,29
31,02/13/2017,24,1112,778,661,23
31,02/13/2017,3,1112,658,46,17
31,02/13/2017,39,1112,8,4,78
7,02/14/2017,13,1113,746,529,35
7,02/14/2017,4,1113,501,390,40
7,02/14/2017,6,1113,9,1,761
7,02/14/2017,15,1113,5,2,629
26,02/14/2017,6,1114,9,0,925
26,02/14/2017,2,1114,10,0,170
26,02/14/2017,21,1114,10,7,146
26,02/14/2017,44,1114,13,7,257
26,02/14/2017,1,1114,8,0,300
26,02/14/2017,2,1114,12,1,370
26,02/14/2017,22,1114,10,5,302
26,02/14/2017,21,1114,19,5,422
26,02/14/2017,4,1114,795,286,42
26,02/14/2017,29,1114,5,3,432
26,02/14/2017,20,1114,842,319,9
26,02/14/2017,41,1114,8,2,672
26,02/14/2017,30,1114,666,392,27
21,02/16/2017,17,1115,772,100,22
14,02/16/2017,9,1116,18,10,201
14,02/16/2017,21,1116,15,10,302
14,02/16/2017,25,1116,9,8,43
14,02/16/2017,10,1116,9,2,616
14,02/16/2017,46,1116,927,611,15
14,02/16/2017,38,1116,8,7,188
24,02/16/2017,14,1117,16,12,336
24,02/16/2017,24,1117,808,735,38
24,02/16/2017,7,1117,16,11,463
24,02/16/2017,42,1117,9,3,510
24,02/16/2017,40,1117,9,7,73
24,02/16/2017,42,1117,8,3,294
24,02/16/2017,7,1117,18,8,317
24,02/16/2017,18,1117,7,2,519
24,02/16/2017,12,1117,15,1,429
24,02/16/2017,33,1117,8,0,519
24,02/16/2017,7,1117,19,0,384
24,02/16/2017,24,1117,689,654,25
24,02/16/2017,32,1117,8,4,641
24,02/16/2017,28,1117,5,2,441
24,02/16/2017,22,1117,16,4,101
24,02/16/2017,6,1117,5,0,34
37,02/17/2017,16,1118,12,3,326
37,02/17/2017,26,1118,874,839,21
37,02/17/2017,14,1118,17,8,386
37,02/17/2017,33,1118,5,3,484
37,02/17/2017,0,1118,7,6,62
37,02/17/2017,12,1118,14,6,61
37,02/17/2017,44,1118,12,2,192
37,02/17/2017,39,1118,9,8,109
37,02/17/2017,29,1118,5,0,146
31,02/17/2017,6,1119,7,0,666
31,02/17/2017,12,1119,16,2,239
31,02/17/2017,18,1119,7,2,860
31,02/17/2017,13,1119,703,196,24
31,02/17/2017,0,1119,7,4,716
31,02/17/2017,43,1119,867,563,9
31,02/17/2017,36,1119,18,16,46
31,02/17/2017,35,1119,6,2,270
31,02/17/2017,24,1119,530,270,11
31,02/17/2017,18,1119,5,0,672
27,02/17/2017,37,1120,544,130,14
27,02/17/2017,36,1120,17,6,113
27,02/17/2017,23,1120,773,278,13
27,02/17/2017,17,1120,682,61,25
27,02/17/2017,37,1120,759,68,2
27,02/17/2017,1,1120,5,4,147
27,02/17/2017,13,1120,625,568,20
27,02/17/2017,44,1120,11,3,307
27,02/17/2017,43,1120,891,472,27
27,02/17/2017,11,1120,754,113,18
27,02/17/2017,10,1120,6,3,839
27,02/17/2017,15,1120,8,3,812
27,02/17/2017,11,1120,772,316,5
27,02/17/2017,28,1120,9,6,887
27,02/17/2017,43,1120,760,281,23
27,02/17/2017,7,1120,16,2,386
27,02/17/2017,44,1120,18,5,451
27,02/17/2017,29,1120,9,4,483
27,02/17/2017,5,1120,16,8,149
25,02/18/2017,10,1121,7,3,909
25,02/18/2017,1,1121,8,4,804
25,02/18/2017,6,1121,6,2,145
25,02/18/2017,20,1121,873,584,6
25,02/18/2017,12,1121,18,16,296
25,02/18/2017,30,1121,562,185,11
25,02/18/2017,40,1121,5,2,326
25,02/18/2017,15,1121,7,0,953
25,02/18/2017,4,1121,966,38,50
25,02/18/2017,37,1121,872,558,45
25,02/18/2017,33,1121,6,5,796
25,02/18/2017,31,1121,821,467,21
25,02/18/2017,23,1121,736,139,37
25,02/18/2017,29,1121,5,1,674
25,02/18/2017,30,1121,675,290,21
25,02/18/2017,5,1121,15,6,386
25,02/18/2017,46,1121,692,622,29
25,02/18/2017,44,1121,15,4,405
7,02/19/2017,43,1122,760,668,11
7,02/19/2017,44,1122,11,6,85
7,02/19/2017,8,1122,15,5,422
7,02/19/2017,14,1122,14,9,29
7,02/19/2017,3,1122,527,258,23
7,02/19/2017,25,1122,7,3,352
7,02/19/2017,46,1122,961,903,49
7,02/19/2017,30,1122,859,678,39
7,02/19/2017,4,1122,557,250,23
7,02/19/2017,37,1122,604,314,37
7,02/19/2017,36,1122,11,4,192
7,02/19/2017,12,1122,17,15,341
7,02/19/2017,9,1122,10,9,451
7,02/19/2017,23,1122,647,174,2
7,02/19/2017,43,1122,817,236,48
26,02/19/2017,29,1123,7,5,386
26,02/19/2017,19,1123,8,7,265
26,02/19/2017,43,1123,768,176,5
26,02/19/2017,15,1123,9,1,358
26,02/19/2017,2,1123,13,6,474
26,02/19/2017,8,1123,15,2,1
26,02/19/2017,30,1123,850,8,2
26,02/19/2017,14,1123,12,1,148
26,02/19/2017,14,1123,10,8,11
26,02/19/2017,4,1123,508,101,18
26,02/19/2017,10,1123,8,3,902
26,02/19/2017,41,1123,7,2,573
26,02/19/2017,10,1123,7,1,55
26,02/19/2017,37,1123,703,435,29
26,02/19/2017,38,1123,8,0,766
26,02/19/2017,15,1123,7,5,794
26,02/19/2017,25,1123,6,4,492
26,02/19/2017,21,1123,17,3,262
19,02/20/2017,12,1124,17,3,354
19,02/20/2017,39,1124,5,1,823
19,02/20/2017,43,1124,802,705,49
19,02/20/2017,30,1124,671,40,30
19,02/20/2017,20,1124,677,115,14
19,02/20/2017,5,1124,15,10,64
19,02/20/2017,15,1124,7,6,178
19,02/20/2017,46,1124,895,868,12
19,02/20/2017,41,1124,8,6,710
12,02/20/2017,19,1125,5,4,480
12,02/20/2017,33,1125,9,3,202
12,02/20/2017,10,1125,9,3,163
12,02/20/2017,11,1125,782,101,2
12,02/20/2017,42,1125,9,0,729
30,02/20/2017,3,1126,627,12,42
30,02/20/2017,31,1126,695,514,11
30,02/20/2017,44,1126,17,11,163
30,02/20/2017,45,1126,5,0,356
30,02/20/2017,19,1126,5,1,979
30,02/20/2017,8,1126,10,8,113
30,02/20/2017,1,1126,7,2,502
30,02/20/2017,29,1126,7,2,554
30,02/20/2017,13,1126,720,180,35
30,02/20/2017,46,1126,751,112,43
30,02/20/2017,9,1126,10,0,400
30,02/20/2017,38,1126,9,1,892
30,02/20/2017,28,1126,8,0,716
30,02/20/2017,8,1126,19,13,145
30,02/20/2017,20,1126,679,278,37
30,02/20/2017,9,1126,17,12,252
30,02/20/2017,4,1126,843,168,45
30,02/20/2017,11,1126,838,586,45
14,02/21/2017,28,1127,7,1,574
14,02/21/2017,37,1127,545,201,46
14,02/21/2017,27,1127,5,3,730
14,02/21/2017,13,1127,935,215,37
14,02/21/2017,3,1127,752,579,6
14,02/21/2017,6,1127,9,5,908
14,02/21/2017,30,1127,711,639,37
14,02/21/2017,7,1127,18,16,115
14,02/21/2017,21,1127,18,1,346
14,02/21/2017,37,1127,983,314,20
14,02/21/2017,37,1127,939,197,22
14,02/21/2017,16,1127,10,1,112
14,02/21/2017,46,1127,501,345,39
14,02/21/2017,12,1127,11,8,416
14,02/21/2017,4,1127,832,557,14
14,02/21/2017,2,1127,16,8,344
14,02/21/2017,7,1127,17,14,136
17,02/22/2017,44,1128,19,0,123
17,02/22/2017,17,1128,940,911,26
17,02/22/2017,24,1128,596,113,7
17,02/22/2017,35,1128,5,1,334
7,02/22/2017,18,1129,6,5,871
7,02/22/2017,8,1129,12,9,19
7,02/22/2017,32,1129,9,0,708
7,02/22/2017,46,1129,732,512,48
7,02/22/2017,34,1129,17,10,296
7,02/22/2017,28,1129,5,3,239
7,02/22/2017,39,1129,7,1,353
7,02/22/2017,12,1129,15,1,123
7,02/22/2017,1,1129,5,2,113
7,02/22/2017,10,1129,6,3,738
7,02/22/2017,1,1129,6,3,88
7,02/22/2017,13,1129,546,245,26
7,02/22/2017,4,1129,938,515,39
7,02/22/2017,43,1129,604,175,14
7,02/22/2017,29,1129,9,8,444
7,02/22/2017,0,1129,6,5,284
24,02/22/2017,16,1130,18,13,65
24,02/22/2017,36,1130,16,6,429
24,02/22/2017,5,1130,11,0,317
24,02/22/2017,18,1130,5,3,782
24,02/22/2017,4,1130,782,54,17
24,02/22/2017,10,1130,6,4,297
24,02/22/2017,28,1130,7,6,964
24,02/22/2017,21,1130,12,11,114
24,02/22/2017,8,1130,17,0,320
24,02/22/2017,39,1130,8,5,979
24,02/22/2017,33,1130,9,2,618
24,02/22/2017,35,1130,8,2,726
24,02/22/2017,26,1130,910,582,21
24,02/22/2017,21,1130,15,5,364
24,02/22/2017,14,1130,13,12,27
24,02/22/2017,25,1130,9,0,860
24,02/22/2017,2,1130,15,1,154
24,02/22/2017,34,1130,17,7,175
24,02/22/2017,32,1130,7,2,641
1,02/22/2017,18,1131,5,1,95
1,02/22/2017,42,1131,7,2,989
1,02/22/2017,32,1131,5,0,659
1,02/22/2017,1,1131,5,3,814
1,02/22/2017,35,1131,8,3,953
1,02/22/2017,28,1131,7,5,176
26,02/22/2017,14,1132,13,10,95
26,02/22/2017,5,1132,12,2,299
18,02/22/2017,18,1133,9,6,663
18,02/22/2017,1,1133,8,4,196
18,02/22/2017,1,1133,6,5,426
18,02/22/2017,32,1133,8,6,695
18,02/22/2017,7,1133,11,6,293
18,02/22/2017,1,1133,8,4,496
18,02/22/2017,42,1133,5,1,553
18,02/22/2017,7,1133,10,6,72
18,02/22/2017,19,1133,5,4,628
18,02/22/2017,30,1133,829,638,4
18,02/22/2017,24,1133,744,416,32
18,02/22/2017,2,1133,14,10,451
18,02/22/2017,16,1133,12,9,112
18,02/22/2017,4,1133,802,328,36
18,02/22/2017,13,1133,725,543,30
7,02/22/2017,24,1134,546,404,11
7,02/22/2017,12,1134,14,13,324
7,02/22/2017,29,1134,5,4,994
27,02/22/2017,29,1135,7,6,628
27,02/22/2017,42,1135,8,3,901
27,02/22/2017,39,1135,9,2,175
27,02/22/2017,34,1135,10,1,198
27,02/22/2017,29,1135,9,4,747
27,02/22/2017,24,1135,843,396,20
27,02/22/2017,15,1135,8,0,631
27,02/22/2017,30,1135,609,207,33
1,02/22/2017,21,1136,11,9,328
1,02/22/2017,23,1136,969,310,21
1,02/22/2017,4,1136,925,897,4
1,02/22/2017,20,1136,791,348,44
1,02/22/2017,41,1136,9,0,652
1,02/22/2017,45,1136,9,7,28
1,02/22/2017,6,1136,8,3,1
1,02/22/2017,6,1136,5,3,834
1,02/22/2017,40,1136,8,3,582
1,02/22/2017,1,1136,6,5,73
1,02/22/2017,18,1136,5,2,337
1,02/22/2017,42,1136,6,5,415
1,02/22/2017,25,1136,5,4,440
1,02/22/2017,21,1136,15,9,323
33,02/24/2017,33,1137,8,5,52
33,02/24/2017,29,1137,6,1,960
33,02/24/2017,16,1137,15,1,311
33,02/24/2017,41,1137,6,1,379
33,02/24/2017,8,1137,15,12,400
33,02/24/2017,14,1137,16,0,321
33,02/24/2017,4,1137,644,186,39
11,02/24/2017,25,1138,9,7,38
11,02/24/2017,13,1138,700,686,50
11,02/24/2017,46,1138,738,701,32
11,02/24/2017,8,1138,10,4,190
11,02/24/2017,36,1138,17,10,438
11,02/24/2017,37,1138,925,536,17
11,02/24/2017,31,1138,637,566,17
11,02/24/2017,45,1138,9,1,682
11,02/24/2017,4,1138,689,199,42
11,02/24/2017,22,1138,11,10,366
11,02/24/2017,17,1138,894,259,40
11,02/24/2017,6,1138,8,2,759
15,02/24/2017,12,1139,16,4,455
15,02/24/2017,6,1139,8,1,233
15,02/24/2017,33,1139,7,1,281
15,02/24/2017,29,1139,5,3,621
15,02/24/2017,4,1139,761,266,13
15,02/24/2017,19,1139,7,5,294
15,02/24/2017,0,1139,8,4,993
15,02/24/2017,43,1139,645,554,40
15,02/24/2017,12,1139,19,4,256
15,02/24/2017,15,1139,7,3,892
15,02/24/2017,36,1139,15,10,179
15,02/24/2017,36,1139,11,1,230
15,02/24/2017,5,1139,18,14,381
15,02/24/2017,40,1139,7,6,544
26,02/24/2017,42,1140,8,6,642
26,02/24/2017,28,1140,7,5,764
26,02/24/2017,34,1140,12,1,90
29,02/25/2017,4,1141,936,9,1
29,02/25/2017,38,1141,7,1,918
29,02/25/2017,2,1141,14,4,273
29,02/25/2017,21,1141,13,0,253
29,02/25/2017,1,1141,7,5,856
29,02/25/2017,36,1141,16,6,413
29,02/25/2017,21,1141,11,2,437
29,02/25/2017,7,1141,12,3,35
29,02/25/2017,12,1141,15,5,455
29,02/25/2017,25,1141,8,7,694
29,02/25/2017,36,1141,12,4,305
29,02/25/2017,19,1141,6,4,207
29,02/25/2017,21,1141,14,4,210
29,02/25/2017,45,1141,8,6,490
29,02/25/2017,45,1141,6,4,728
29,02/25/2017,33,1141,6,2,457
29,02/25/2017,17,1141,740,392,5
29,02/25/2017,35,1141,7,1,613
31,02/25/2017,2,1142,18,4,421
31,02/25/2017,27,1142,9,7,583
31,02/25/2017,41,1142,5,2,561
31,02/25/2017,10,1142,5,1,824
31,02/25/2017,36,1142,16,0,211
31,02/25/2017,10,1142,6,1,696
31,02/25/2017,35,1142,9,7,317
31,02/25/2017,28,1142,6,2,352
31,02/25/2017,7,1142,14,3,416
31,02/25/2017,30,1142,762,312,34
31,02/25/2017,21,1142,14,5,402
31,02/25/2017,30,1142,665,325,31
31,02/25/2017,0,1142,8,1,655
2,02/25/2017,19,1143,7,1,506
2,02/25/2017,43,1143,516,464,14
2,02/25/2017,21,1143,15,6,383
2,02/25/2017,43,1143,868,434,39
2,02/25/2017,12,1143,12,7,136
12,02/25/2017,22,1144,14,13,469
12,02/25/2017,2,1144,18,15,284
12,02/25/2017,25,1144,8,2,991
12,02/25/2017,3,1144,880,211,7
12,02/25/2017,7,1144,17,14,82
12,02/25/2017,39,1144,9,3,82
12,02/25/2017,5,1144,13,9,66
12,02/25/2017,15,1144,5,3,961
12,02/25/2017,17,1144,635,254,48
2,02/25/2017,0,1145,5,4,881
2,02/25/2017,1,1145,8,3,142
2,02/25/2017,1,1145,8,6,108
2,02/25/2017,5,1145,18,9,362
2,02/25/2017,13,1145,990,178,12
2,02/25/2017,39,1145,8,1,317
2,02/25/2017,3,1145,545,327,20
2,02/25/2017,14,1145,14,8,292
2,02/25/2017,23,1145,505,424,18
2,02/25/2017,36,1145,12,10,100
2,02/25/2017,40,1145,7,4,458
2,02/25/2017,18,1145,9,7,854
2,02/25/2017,16,1145,15,14,1
2,02/25/2017,11,1145,667,553,20
2,02/25/2017,15,1145,7,5,625
24,02/25/2017,32,1146,7,3,945
7,02/25/2017,45,1147,7,2,417
7,02/25/2017,11,1147,665,658,46
7,02/25/2017,35,1147,9,0,894
7,02/25/2017,26,1147,561,381,21
7,02/25/2017,3,1147,699,636,16
7,02/25/2017,0,1147,6,5,976
7,02/25/2017,26,1147,546,27,37
7,02/25/2017,29,1147,9,7,609
7,02/25/2017,40,1147,7,5,684
7,02/25/2017,40,1147,8,0,62
7,02/25/2017,14,1147,11,5,203
7,02/25/2017,24,1147,972,0,13
7,02/25/2017,2,1147,17,8,138
7,02/25/2017,16,1147,14,0,314
7,02/25/2017,14,1147,12,0,169
7,02/25/2017,33,1147,7,4,192
7,02/25/2017,31,1147,645,445,47
7,02/25/2017,9,1147,11,2,274
7,02/25/2017,22,1147,14,2,366
7,02/25/2017,3,1147,786,628,26
37,02/26/2017,42,1148,5,3,19
37,02/26/2017,37,1148,808,662,39
37,02/26/2017,45,1148,8,3,975
37,02/26/2017,5,1148,17,11,433
37,02/26/2017,40,1148,7,5,402
37,02/26/2017,19,1148,5,1,859
37,02/26/2017,12,1148,19,0,19
37,02/26/2017,20,1148,518,196,1
37,02/26/2017,30,1148,577,536,24
37,02/26/2017,12,1148,14,1,410
37,02/26/2017,36,1148,18,13,443
37,02/26/2017,23,1148,603,168,17
37,02/26/2017,18,1148,5,3,54
37,02/26/2017,16,1148,17,9,156
37,02/26/2017,17,1148,837,669,48
37,02/26/2017,12,1148,14,4,125
37,02/26/2017,9,1149,14,6,296
37,02/26/2017,1,1149,7,5,644
37,02/26/2017,0,1149,7,4,149
37,02/26/2017,11,1149,869,417,10
37,02/26/2017,27,1149,9,2,79
37,02/26/2017,0,1149,8,1,721
37,02/26/2017,22,1149,13,0,41
37,02/26/2017,25,1149,5,4,445
37,02/26/2017,36,1149,19,15,492
6,02/26/2017,22,1150,12,9,94
6,02/26/2017,42,1150,5,4,396
6,02/26/2017,30,1150,975,87,15
6,02/26/2017,28,1150,8,4,651
6,02/26/2017,0,1150,5,3,592
6,02/26/2017,38,1150,6,5,153
6,02/26/2017,13,1150,748,157,30
6,02/26/2017,4,1150,876,245,31
41,02/27/2017,38,1151,6,4,943
41,02/27/2017,7,1151,13,8,273
41,02/27/2017,20,1151,969,581,5
41,02/27/2017,27,1151,7,6,895
41,02/27/2017,43,1151,524,68,33
41,02/27/2017,43,1151,546,464,19
41,02/27/2017,0,1151,9,3,142
41,02/27/2017,2,1151,18,3,237
5,02/27/2017,34,1152,16,4,489
5,02/27/2017,22,1152,17,4,379
5,02/27/2017,39,1152,6,3,925
5,02/27/2017,26,1152,998,479,49
5,02/27/2017,11,1152,688,399,36
5,02/27/2017,16,1152,15,8,331
5,02/27/2017,31,1152,690,386,35
5,02/27/2017,16,1152,11,5,219
5,02/27/2017,37,1152,756,7,21
5,02/27/2017,33,1152,9,8,544
5,02/27/2017,39,1152,6,5,877
5,02/27/2017,7,1152,15,4,44
5,02/27/2017,8,1152,18,17,392
5,02/27/2017,21,1152,12,5,392
5,02/27/2017,46,1152,930,362,7
5,02/27/2017,27,1152,5,3,689
5,02/27/2017,14,1152,15,8,231
5,02/27/2017,38,1152,8,3,214
5,02/27/2017,6,1152,6,2,223
12,02/27/2017,19,1153,9,0,304
12,02/27/2017,33,1153,6,4,561
12,02/27/2017,13,1153,937,665,42
12,02/27/2017,10,1153,9,8,200
12,02/27/2017,5,1153,13,2,245
12,02/27/2017,25,1153,5,2,892
12,02/27/2017,34,1153,15,14,65
12,02/27/2017,2,1153,11,10,78
12,02/27/2017,23,1153,585,280,40
12,02/27/2017,24,1153,725,348,40
12,02/27/2017,33,1153,6,0,474
12,02/27/2017,25,1153,9,4,121
12,02/27/2017,7,1153,13,4,204
12,02/27/2017,18,1153,7,3,389
12,02/27/2017,10,1153,9,7,992
12,02/27/2017,33,1153,7,3,988
12,02/27/2017,1,1153,7,0,331
11,02/27/2017,5,1154,15,3,451
